POWW,AMMO Inc. Common Stock,Industrials,Ordnance And Accessories
POWWP,AMMO Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock,Industrials,Ordnance And Accessories
PPBI,Pacific Premier Bancorp Inc,Industrials,Major Banks
PPBT,Purple Biotech Ltd. American Depositary Shares,Industrials,Biotechnology: Pharmaceutical Preparations
PPC,Pilgrim's Pride Corporation Common Stock,Industrials,Meat/Poultry/Fish
PPG,PPG Industries Inc. Common Stock,Industrials,Paints/Coatings
PPHP,PHP Ventures Acquisition Corp. Class A Common Stock,Industrials,Blank Checks
PPHPR,PHP Ventures Acquisition Corp. Rights,Industrials,Blank Checks
PPHPW,PHP Ventures Acquisition Corp. Warrants,Industrials,Blank Checks
PPIH,Perma-Pipe International Holdings Inc. Common Stock,Industrials,Pollution Control Equipment
PPL,PPL Corporation Common Stock,Industrials,Electric Utilities: Central
PPSI,Pioneer Power Solutions Inc. Common Stock,Industrials,Electrical Products
PPT,Putnam Premier Income Trust Common Stock,Industrials,Finance Companies
PPTA,Perpetua Resources Corp. Common Shares,Industrials,Precious Metals
PPYAW,Papaya Growth Opportunity Corp. I Warrant,Industrials,Blank Checks
PR,Permian Resources Corporation Class A Common Stock,Industrials,Oil & Gas Production
PRA,ProAssurance Corporation Common Stock,Industrials,Property-Casualty Insurers
PRAA,PRA Group Inc. Common Stock,Industrials,Finance: Consumer Services
PRAX,Praxis Precision Medicines Inc. Common Stock,Industrials,Biotechnology: Pharmaceutical Preparations
PRCH,Porch Group Inc. Common Stock,Industrials,Computer Software: Prepackaged Software
PRCT,PROCEPT BioRobotics Corporation Common Stock,Industrials,Medical Specialities
PRDO,Perdoceo Education Corporation Common Stock,Industrials,Other Consumer Services
PRDS,Pardes Biosciences Inc. Common Stock,Industrials, Medicinal Chemicals and Botanical Products 
PRE,Prenetics Global Limited Class A Ordinary Share,Industrials,Biotechnology: Laboratory Analytical Instruments
PRE^J,PartnerRe Ltd. 4.875% Fixed Rate Non-Cumulative Redeemable Preferred Shares Series J,Industrials,
PRFT,Perficient Inc. Common Stock,Industrials,EDP Services
PRFX,PainReform Ltd. Ordinary Shares,Industrials,Biotechnology: Pharmaceutical Preparations
PRG,PROG Holdings Inc. Common Stock,Industrials,Diversified Commercial Services
PRGO,Perrigo Company plc Ordinary Shares,Industrials,Biotechnology: Pharmaceutical Preparations
PRGS,Progress Software Corporation Common Stock (DE),Industrials,Computer Software: Prepackaged Software
PRH,Prudential Financial Inc. 5.950% Junior Subordinated Notes due 2062,Industrials,Life Insurance
PRI,Primerica Inc. Common Stock,Industrials,Life Insurance
PRIF^D,Priority Income Fund Inc. 7.00% Series D Term Preferred Stock due 2029,Industrials,
PRIF^F,Priority Income Fund Inc. 6.625% Series F Term Preferred Stock due 2027,Industrials,
PRIF^G,Priority Income Fund Inc. 6.25% Series G Preferred Stock Due 2026,Industrials,
PRIF^H,Priority Income Fund Inc. 6.00% Series H Term Preferred Stock due 2026,Industrials,
PRIF^I,Priority Income Fund Inc. 6.125% Series I Term Preferred Stock due 2028,Industrials,
PRIF^J,Priority Income Fund Inc. 6.000% Series J Term Preferred Stock due 2028,Industrials,
PRIF^K,Priority Income Fund Inc. 7.000% Series K Cumulative Preferred Stock,Industrials,
PRIF^L,Priority Income Fund Inc. 6.375% Series L Term Preferred Stock Due 2029,Industrials,
PRIM,Primoris Services Corporation Common Stock,Miscellaneous,Water Sewer Pipeline Comm & Power Line Construction
PRK,Park National Corporation Common Stock,Miscellaneous,Major Banks
PRLB,Proto Labs Inc. Common stock,Miscellaneous,Office Equipment/Supplies/Services
PRLD,Prelude Therapeutics Incorporated Common Stock,Miscellaneous, Medicinal Chemicals and Botanical Products 
PRLH,Pearl Holdings Acquisition Corp Class A Ordinary Shares,Miscellaneous,Blank Checks
PRLHW,Pearl Holdings Acquisition Corp Warrant,Miscellaneous,Blank Checks
PRM,Perimeter Solutions SA Ordinary Shares,Miscellaneous,Newspapers/Magazines
PRME,Prime Medicine Inc. Common Stock,Miscellaneous, Medicinal Chemicals and Botanical Products 
PRMW,Primo Water Corporation Common Stock,Miscellaneous,Beverages (Production/Distribution)
PRO,PROS Holdings Inc. Common Stock,Miscellaneous,EDP Services
PROC,Procaps Group S.A. Ordinary Shares,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PROCW,Procaps Group S.A. Warrants,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PROF,Profound Medical Corp. Common Stock,Miscellaneous,
PROK,ProKidney Corp. Class A Ordinary Shares,Miscellaneous,Biotechnology: Biological Products (No Diagnostic Substances)
PROV,Provident Financial Holdings Inc. Common Stock,Miscellaneous,Savings Institutions
PRPC,CC Neuberger Principal Holdings III Class A Ordinary Shares,Miscellaneous,Blank Checks
PRPH,ProPhase Labs Inc. Common Stock (DE),Miscellaneous,Biotechnology: Pharmaceutical Preparations
PRPL,Purple Innovation Inc. Common Stock,Miscellaneous,Home Furnishings
PRPO,Precipio Inc.  Common Stock,Miscellaneous,Biotechnology: Laboratory Analytical Instruments
PRQR,ProQR Therapeutics N.V. Ordinary Shares,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PRS,Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058,Miscellaneous,Life Insurance
PRSO,Peraso Inc. Common Stock,Miscellaneous,Semiconductors
PRSR,Prospector Capital Corp. Class A Ordinary Shares,Miscellaneous,Blank Checks
PRSRU,Prospector Capital Corp. Unit,Miscellaneous,Blank Checks
PRSRW,Prospector Capital Corp. Warrants,Miscellaneous,Blank Checks
PRST,Presto Automation Inc. Common Stock,Miscellaneous,EDP Services
PRSTW,Presto Automation Inc. Warrant,Miscellaneous,EDP Services
PRT,PermRock Royalty Trust Trust Units,Miscellaneous,Oil & Gas Production
PRTA,Prothena Corporation plc Ordinary Shares,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PRTC,PureTech Health plc American Depositary Shares,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PRTG,Portage Biotech Inc. Common Stock,Miscellaneous,Oil & Gas Production
PRTH,Priority Technology Holdings Inc. Common Stock,Miscellaneous,Business Services
PRTK,Paratek Pharmaceuticals Inc. Common Stock,Miscellaneous,Biotechnology: Pharmaceutical Preparations
PRTS,CarParts.com Inc. Common Stock,Miscellaneous,Auto & Home Supply Stores
PRU,Prudential Financial Inc. Common Stock,Miscellaneous,Life Insurance
PRVA,Privia Health Group Inc. Common Stock,Miscellaneous,Retail: Computer Software & Peripheral Equipment
PSA,Public Storage Common Stock,Miscellaneous,Real Estate Investment Trusts
PSA^F,Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share,Miscellaneous,
PSA^G,Public Storage Depositary Shares Each Representing 1/1000 of a 5.05% Cumulative Preferred Share of Beneficial Interest Series G,Miscellaneous,
PSA^H,Public Storage Depositary Shares Each Representing 1/1000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest Series H,Miscellaneous,
PSA^I,Public Storage Depositary Shares Each Representing 1/1000 of a 4.875% Cumulative Preferred Share of Beneficial Interest Series I par value $0.01 per share,Miscellaneous,
PSA^J,Public Storage Depositary Shares Each Representing 1/1000 of a 4.700% Cumulative Preferred Share of Beneficial Interest Series J par value $0.01 per share,Miscellaneous,
PSA^K,Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K,Miscellaneous,
PSA^L,Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share,Miscellaneous,
PSA^M,Public Storage Depositary Shares Each Representing 1/1000 of a 4.125% Cumulative Preferred Share of Beneficial Interest Series M,Miscellaneous,
PSA^N,Public Storage Depositary Shares Each Representing 1/1000 of a 3.875% Cumulative Preferred Share of Beneficial Interest Series N,Miscellaneous,
PSA^O,Public Storage Depositary Shares Each Representing 1/1000 of a 3.900% Cumulative Preferred Share of Beneficial Interest Series O,Miscellaneous,
PSA^P,Public Storage Depositary Shares Each Representing 1/1000 of a 4.000% Cumulative Preferred Share of Bene cial Interest Series P,Miscellaneous,
PSA^Q,Public Storage Depositary Shares Each Representing 1/1000 of a 3.950% Cumulative Preferred Share of Beneficial Interest Series Q par value $0.01 per share,Miscellaneous,
PSA^R,Public Storage Depositary Shares Each Representing 1/1000 of a 4.00% Cumulative Preferred Share of Bene cial Interest Series R,Miscellaneous,
PSA^S,Public Storage Depositary Shares Each Representing 1/1000 of a 4.100% Cumulative Preferred Share of Beneficial Interest Series S,Miscellaneous,
PSEC,Prospect Capital Corporation Common Stock,Miscellaneous,Finance: Consumer Services
PSEC^A,Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock,Miscellaneous,
PSF,Cohen & Steers Select Preferred and Income Fund Inc. Common Stock,Miscellaneous,Investment Managers
PSFE,Paysafe Limited Common Shares,Miscellaneous,Business Services
PSHG,Performance Shipping Inc. Common Shares,Real Estate,Marine Transportation
PSMT,PriceSmart Inc. Common Stock,Real Estate,Department/Specialty Retail Stores
PSN,Parsons Corporation Common Stock,Real Estate,EDP Services
PSNL,Personalis Inc. Common Stock,Real Estate,Biotechnology: In Vitro & In Vivo Diagnostic Substances
PSNY,Polestar Automotive Holding UK PLC Class A ADS,Real Estate,Auto Manufacturing
PSNYW,Polestar Automotive Holding UK PLC Class C-1 ADS (ADW),Real Estate,Auto Manufacturing
PSO,Pearson Plc Common Stock,Real Estate,Books
PSTG,Pure Storage Inc. Class A Common Stock,Real Estate,Electronic Components
PSTL,Postal Realty Trust Inc. Class A Common Stock,Real Estate,Real Estate Investment Trusts
PSTV,PLUS THERAPEUTICS Inc. Common Stock ,Real Estate,Medical/Dental Instruments
PSTX,Poseida Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Biological Products (No Diagnostic Substances)
PSX,Phillips 66 Common Stock,Real Estate,Integrated oil Companies
PT,Pintec Technology Holdings Limited American Depositary Shares,Real Estate,Computer Software: Programming Data Processing
PTA,Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest,Real Estate,Trusts Except Educational Religious and Charitable
PTC,PTC Inc. Common Stock,Real Estate,Computer Software: Prepackaged Software
PTCT,PTC Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PTEN,Patterson-UTI Energy Inc. Common Stock,Real Estate,Oil & Gas Production
PTGX,Protagonist Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PTHR,Pono Capital Three Inc. Class A Ordinary Shares,Real Estate,Blank Checks
PTHRU,Pono Capital Three Inc. Unit,Real Estate,Blank Checks
PTHRW,Pono Capital Three Inc. Warrant,Real Estate,Blank Checks
PTIX,Protagenic Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PTIXW,Protagenic Therapeutics Inc. Warrant,Real Estate,Biotechnology: Pharmaceutical Preparations
PTLO,Portillo's Inc. Class A Common Stock,Real Estate,Restaurants
PTMN,Portman Ridge Finance Corporation Common Stock,Real Estate,Finance: Consumer Services
PTN,Palatin Technologies Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PTON,Peloton Interactive Inc. Class A Common Stock,Real Estate,Recreational Games/Products/Toys
PTPI,Petros Pharmaceuticals Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PTRA,Proterra Inc. Common Stock,Real Estate,Auto Manufacturing
PTRS,Partners Bancorp Common Stock,Real Estate,Major Banks
PTSI,P.A.M. Transportation Services Inc. Common Stock,Real Estate,Trucking Freight/Courier Services
PTVE,Pactiv Evergreen Inc. Common stock,Real Estate,Containers/Packaging
PTWO,Pono Capital Two Inc. Class A Common Stock,Real Estate,Blank Checks
PTWOW,Pono Capital Two Inc. Warrants,Real Estate,Blank Checks
PTY,Pimco Corporate & Income Opportunity Fund,Real Estate,Investment Managers
PUBM,PubMatic Inc. Class A Common Stock,Real Estate,Computer Software: Prepackaged Software
PUCK,Goal Acquisitions Corp. Common Stock,Real Estate,Blank Checks
PUCKU,Goal Acquisitions Corp. Unit,Real Estate,Blank Checks
PUCKW,Goal Acquisitions Corp. Warrant,Real Estate,Blank Checks
PUK,Prudential Public Limited Company Common Stock,Real Estate,Life Insurance
PULM,Pulmatrix Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PUMP,ProPetro Holding Corp. Common Stock,Real Estate,Oilfield Services/Equipment
PUYI,Puyi Inc. American Depository Shares,Real Estate,Investment Managers
PVBC,Provident Bancorp Inc. (MD) Common Stock,Real Estate,Major Banks
PVH,PVH Corp. Common Stock,Real Estate,Apparel
PVL,Permianville Royalty Trust Trust Units ,Real Estate,Oil & Gas Production
PW,Power REIT (MD) Common Stock,Real Estate,Real Estate Investment Trusts
PW^A,Power REIT 7.75% Series A Cumulative Perpetual Preferred Stock,Real Estate,
PWFL,PowerFleet Inc. Common Stock,Real Estate,Telecommunications Equipment
PWM,Prestige Wealth Inc. Ordinary Shares,Real Estate,
PWOD,Penns Woods Bancorp Inc. Common Stock,Real Estate,Major Banks
PWP,Perella Weinberg Partners Class A Common Stock,Real Estate,Finance: Consumer Services
PWR,Quanta Services Inc. Common Stock,Real Estate,Engineering & Construction
PWSC,PowerSchool Holdings Inc. Class A Common Stock,Real Estate,Computer Software: Prepackaged Software
PWUP,PowerUp Acquisition Corp. Class A Ordinary Shares,Real Estate,Blank Checks
PWUPU,PowerUp Acquisition Corp. Unit,Real Estate,Blank Checks
PWUPW,PowerUp Acquisition Corp. Warrant,Real Estate,Blank Checks
PX,P10 Inc. Class A Common Stock,Real Estate,Investment Managers
PXD,Pioneer Natural Resources Company Common Stock,Real Estate,Oil & Gas Production
PXLW,Pixelworks Inc.  Common Stock,Real Estate,Semiconductors
PXMD,PaxMedica Inc. Common Stock,Real Estate, Medicinal Chemicals and Botanical Products 
PXS,Pyxis Tankers Inc. Common Stock,Real Estate,Marine Transportation
PXSAP,Pyxis Tankers Inc. 7.75% Series A Cumulative Convertible Preferred Shares,Real Estate,Marine Transportation
PXSAW,Pyxis Tankers Inc. Warrant,Real Estate,Marine Transportation
PYCR,Paycor HCM Inc. Common Stock,Real Estate,Computer Software: Prepackaged Software
PYN,PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest,Real Estate,Investment Managers
PYPD,PolyPid Ltd. Ordinary Shares,Real Estate,Medical/Dental Instruments
PYPL,PayPal Holdings Inc. Common Stock,Real Estate,Business Services
PYR,PyroGenesis Canada Inc. Common Shares,Real Estate,
PYT,PPlus Tr GSC-2 Tr Ctf Fltg Rate,Real Estate,Finance: Consumer Services
PYXS,Pyxis Oncology Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
PZC,PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest,Real Estate,Investment Managers
PZG,Paramount Gold Nevada Corp. Common Stock,Real Estate,Metal Mining
PZZA,Papa John's International Inc. Common Stock,Real Estate,Restaurants
QBTS,D-Wave Quantum Inc. Common Shares,Real Estate,Retail: Computer Software & Peripheral Equipment
QCOM,QUALCOMM Incorporated Common Stock,Real Estate,Radio And Television Broadcasting And Communications Equipment
QCRH,QCR Holdings Inc. Common Stock,Real Estate,Major Banks
QD,Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share,Real Estate,Finance: Consumer Services
QDEL,QuidelOrtho Corporation Common Stock,Real Estate,Medical Specialities
QDRO,Quadro Acquisition One Corp. Class A Ordinary Shares,Real Estate,Blank Checks
QDROU,Quadro Acquisition One Corp. Unit,Real Estate,Blank Checks
QDROW,Quadro Acquisition One Corp.  Warrant,Real Estate,Blank Checks
QFIN,Qifu Technology Inc. American Depositary Shares,Real Estate,Finance: Consumer Services
QFTA,Quantum FinTech Acquisition Corporation Common Stock,Real Estate,Blank Checks
QGEN,Qiagen N.V. Common Shares ,Real Estate,Biotechnology: Biological Products (No Diagnostic Substances)
QH,Quhuo Limited American Depository Shares,Real Estate,Business Services
QIPT,Quipt Home Medical Corp. Common Shares,Real Estate,Misc Health and Biotechnology Services
QLGN,Qualigen Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
QLI,Qilian International Holding Group Ltd. Ordinary Shares,Real Estate,Biotechnology: Pharmaceutical Preparations
QLYS,Qualys Inc. Common Stock,Real Estate,Computer Software: Prepackaged Software
QMCO,Quantum Corporation Common Stock,Real Estate,Electronic Components
QNCX,Quince Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Biological Products (No Diagnostic Substances)
QNRX,Quoin Pharmaceuticals Ltd. American Depositary Shares,Real Estate,Medical/Dental Instruments
QNST,QuinStreet Inc. Common Stock,Real Estate,Business Services
QOMO,Qomolangma Acquisition Corp. Common Stock,Real Estate,Blank Checks
QOMOR,Qomolangma Acquisition Corp. Right,Real Estate,Blank Checks
QOMOU,Qomolangma Acquisition Corp. Unit,Real Estate,Blank Checks
QOMOW,Qomolangma Acquisition Corp. Warrant,Real Estate,Blank Checks
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,Real Estate,Finance Companies
QRHC,Quest Resource Holding Corporation Common Stock,Real Estate,Environmental Services
QRTEA,Qurate Retail Inc. Series A Common Stock ,Real Estate,Catalog/Specialty Distribution
QRTEB,Qurate Retail Inc. Series B Common Stock ,Real Estate,Catalog/Specialty Distribution
QRTEP,Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock,Real Estate,Catalog/Specialty Distribution
QRVO,Qorvo Inc. Common Stock,Real Estate,Semiconductors
QS,QuantumScape Corporation Class A Common Stock,Real Estate,Auto Parts:O.E.M.
QSG,QuantaSing Group Limited American Depositary Shares,Real Estate,Educational Services
QSI,Quantum-Si Incorporated Class A Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
QSIAW,Quantum-Si Incorporated Warrant,Real Estate,Biotechnology: Pharmaceutical Preparations
QSR,Restaurant Brands International Inc. Common Shares,Real Estate,
QTRX,Quanterix Corporation Common Stock,Real Estate,Biotechnology: Laboratory Analytical Instruments
QTWO,Q2 Holdings Inc. Common Stock,Real Estate,Computer Software: Prepackaged Software
QUAD,Quad Graphics Inc Class A Common Stock,Real Estate,Publishing
QUBT,Quantum Computing Inc. Common Stock,Real Estate,Computer Manufacturing
QUIK,QuickLogic Corporation Common Stock,Real Estate,Semiconductors
QUOT,Quotient Technology Inc. Common Stock,Real Estate,Advertising
QURE,uniQure N.V. Ordinary Shares,Real Estate,Biotechnology: Pharmaceutical Preparations
QVCC,QVC Inc. 6.250% Senior Secured Notes due 2068,Real Estate,Catalog/Specialty Distribution
QVCD,QVC Inc. 6.375% Senior Secured Notes due 2067,Real Estate,Catalog/Specialty Distribution
R,Ryder System Inc. Common Stock,Real Estate,Rental/Leasing Companies
RA,Brookfield Real Assets Income Fund Inc. Common Stock,Real Estate,Investment Managers
RACE,Ferrari N.V. Common Shares,Real Estate,Auto Manufacturing
RAD,Rite Aid Corporation Common Stock,Real Estate,Retail-Drug Stores and Proprietary Stores
RADI,Radius Global Infrastructure Inc. Class A Common Stock,Real Estate,Telecommunications Equipment
RAIL,FreightCar America Inc. Common Stock,Real Estate,Railroads
RAIN,Rain Oncology Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RAMP,LiveRamp Holdings Inc. Common Stock,Real Estate,EDP Services
RAND,Rand Capital Corporation Common Stock,Real Estate,Finance/Investors Services
RANI,Rani Therapeutics Holdings Inc. Class A Common Stock,Real Estate, Medicinal Chemicals and Botanical Products 
RAPT,RAPT Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RAVE,Rave Restaurant Group Inc. Common Stock,Real Estate,Restaurants
RAYA,Erayak Power Solution Group Inc. Class A Ordinary Shares,Real Estate,Metal Fabrications
RBA,RB Global Inc. Common Stock,Real Estate,Business Services
RBB,RBB Bancorp Common Stock,Real Estate,Major Banks
RBBN,Ribbon Communications Inc. Common Stock,Real Estate,EDP Services
RBC,RBC Bearings Incorporated Common Stock,Real Estate,Metal Fabrications
RBCAA,Republic Bancorp Inc. Class A Common Stock,Real Estate,Major Banks
RBCP,RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred Stock,Real Estate,Metal Fabrications
RBKB,Rhinebeck Bancorp Inc. Common Stock,Real Estate,Major Banks
RBLX,Roblox Corporation Class A Common Stock,Real Estate,EDP Services
RBOT,Vicarious Surgical Inc. Class A Common Stock,Real Estate,Medical Specialities
RBT,Rubicon Technologies Inc. Class A Common Stock,Real Estate,Computer Software: Prepackaged Software
RC,Ready Capital Corproation Common Stock,Real Estate,Real Estate Investment Trusts
RC^C,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,Real Estate,
RC^E,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,Real Estate,
RCA,Ready Capital Corporation 7.00% Convertible Senior Notes due 2023,Real Estate,Real Estate Investment Trusts
RCAC,Revelstone Capital Acquisition Corp. Class A Common Stock,Real Estate,Blank Checks
RCACW,Revelstone Capital Acquisition Corp. Warrant,Real Estate,Blank Checks
RCAT,Red Cat Holdings Inc. Common Stock,Real Estate,Wholesale Distributors
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,Real Estate,Real Estate Investment Trusts
RCC,Ready Capital Corporation 5.75% Senior Notes due 2026,Real Estate,Real Estate Investment Trusts
RCEL,Avita Medical Inc. Common Stock,Real Estate,Medical/Dental Instruments
RCFA,RCF Acquisition Corp. Class A Ordinary Shares,Real Estate,Blank Checks
RCG,RENN Fund Inc Common Stock,Real Estate,Investment Managers
RCI,Rogers Communication Inc. Common Stock,Real Estate,Cable & Other Pay Television Services
RCKT,Rocket Pharmaceuticals Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RCKY,Rocky Brands Inc. Common Stock,Real Estate,Shoe Manufacturing
RCL,Royal Caribbean Cruises Ltd. Common Stock,Real Estate,Marine Transportation
RCLF,Rosecliff Acquisition Corp I Class A Common Stock,Real Estate,Medical/Dental Instruments
RCLFU,Rosecliff Acquisition Corp I Unit,Real Estate,Medical/Dental Instruments
RCLFW,Rosecliff Acquisition Corp I Warrants,Real Estate,Medical/Dental Instruments
RCM,R1 RCM Inc. Common Stock,Real Estate,Other Consumer Services
RCMT,RCM Technologies Inc. Common Stock,Real Estate,Professional Services
RCON,Recon Technology Ltd. Class A Ordinary Shares,Real Estate,Oilfield Services/Equipment
RCRT,Recruiter.com Group Inc. Common Stock,Real Estate,EDP Services
RCRTW,Recruiter.com Group Inc. Warrant,Real Estate,EDP Services
RCS,PIMCO Strategic Income Fund Inc.,Real Estate,Investment Managers
RCUS,Arcus Biosciences Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RDCM,Radcom Ltd. Ordinary Shares,Real Estate,Computer peripheral equipment
RDFN,Redfin Corporation Common Stock,Real Estate,Real Estate
RDHL,Redhill Biopharma Ltd. American Depositary Shares,Real Estate,Biotechnology: Pharmaceutical Preparations
RDI,Reading International Inc Class A Common Stock,Real Estate,Movies/Entertainment
RDIB,Reading International Inc Class B Common Stock,Real Estate,Movies/Entertainment
RDN,Radian Group Inc. Common Stock,Real Estate,Property-Casualty Insurers
RDNT,RadNet Inc. Common Stock,Real Estate,Medical Specialities
RDVT,Red Violet Inc. Common Stock ,Real Estate,Computer Software: Prepackaged Software
RDW,Redwire Corporation Common Stock,Real Estate,Military/Government/Technical
RDWR,Radware Ltd. Ordinary Shares,Real Estate,Business Services
RDY,Dr. Reddy's Laboratories Ltd Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
REAL,The RealReal Inc. Common Stock,Real Estate,Other Specialty Stores
REAX,The Real Brokerage Inc. Common Shares,Real Estate,Real Estate
REBN,Reborn Coffee Inc. Common Stock,Real Estate,Restaurants
REE,REE Automotive Ltd. Class A Ordinary Shares,Real Estate,Auto Manufacturing
REFI,Chicago Atlantic Real Estate Finance Inc. Common Stock,Real Estate,Real Estate Investment Trusts
REFR,Research Frontiers Incorporated Common Stock,Real Estate,Multi-Sector Companies
REG,Regency Centers Corporation Common Stock,Real Estate,Real Estate Investment Trusts
REGN,Regeneron Pharmaceuticals Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
REI,Ring Energy Inc. Common Stock,Real Estate,Oil & Gas Production
REKR,Rekor Systems Inc. Common Stock,Real Estate,Telecommunications Equipment
RELI,Reliance Global Group Inc. Common Stock,Real Estate,Specialty Insurers
RELIW,Reliance Global Group Inc. Series A Warrants,Real Estate,Specialty Insurers
RELL,Richardson Electronics Ltd. Common Stock,Real Estate,Electronic Components
RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),Real Estate,Business Services
RELY,Remitly Global Inc. Common Stock,Real Estate,Computer Software: Prepackaged Software
RENE,Cartesian Growth Corporation II Class A Ordinary Shares,Real Estate,Blank Checks
RENEU,Cartesian Growth Corporation II Unit,Real Estate,Blank Checks
RENEW,Cartesian Growth Corporation II Warrant,Real Estate,Blank Checks
RENT,Rent the Runway Inc. Class A Common Stock,Real Estate,Other Specialty Stores
REPL,Replimune Group Inc. Common Stock,Real Estate,Biotechnology: Biological Products (No Diagnostic Substances)
REPX,Riley Exploration Permian Inc. Common Stock,Real Estate,Oil & Gas Production
RERE,ATRenew Inc. American Depositary Shares (every three of which representing two Class A ordinary shares),Real Estate,Other Specialty Stores
RES,RPC Inc. Common Stock,Real Estate,Oilfield Services/Equipment
RETA,Reata Pharmaceuticals Inc. Class A Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RETO,ReTo Eco-Solutions Inc. Common Shares,Real Estate,Industrial Machinery/Components
REUN,Reunion Neuroscience Inc. Common Shares,Real Estate,Medical/Nursing Services
REVB,Revelation Biosciences Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
REVBW,Revelation Biosciences Inc. Warrant,Real Estate,Biotechnology: Pharmaceutical Preparations
REVG,REV Group Inc. Common Stock,Real Estate,Auto Manufacturing
REX,REX American Resources Corporation,Real Estate,Major Chemicals
REXR,Rexford Industrial Realty Inc. Common Stock,Real Estate,Real Estate Investment Trusts
REXR^B,Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock,Real Estate,
REXR^C,Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share,Real Estate,
REYN,Reynolds Consumer Products Inc. Common Stock,Real Estate,Containers/Packaging
REZI,Resideo Technologies Inc. Common Stock ,Real Estate,Wholesale Distributors
RF,Regions Financial Corporation Common Stock,Real Estate,Major Banks
RF^B,Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B,Real Estate,
RF^C,Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C,Real Estate,
RF^E,Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E,Real Estate,
RFAC,RF Acquisition Corp. Class A Common Stock,Real Estate,Blank Checks
RFACR,RF Acquisition Corp. Rights,Real Estate,Blank Checks
RFACU,RF Acquisition Corp. Unit,Real Estate,Blank Checks
RFACW,RF Acquisition Corp. Warrants,Real Estate,Blank Checks
RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock,Real Estate,Investment Managers
RFIL,RF Industries Ltd. Common Stock,Real Estate,Electrical Products
RFL,Rafael Holdings Inc. Class B Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
